symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2021-03-24 00:00:00+00:00,505.72,526.365,505.47,526.05,6145963,12.6159568162,13.1309778327,12.6097201849,13.1231196772,245838520,0.0,1.0
NVDA,2021-03-25 00:00:00+00:00,501.41,508.59,490.88,499.98,7378614,12.5084372918,12.687553344,12.2457503795,12.4727637605,295144560,0.0,1.0
NVDA,2021-03-26 00:00:00+00:00,513.57,514.25,494.94,502.18,9099224,12.8117870404,12.8287506777,12.3470332726,12.5276461163,363968960,0.0,1.0
NVDA,2021-03-29 00:00:00+00:00,517.93,522.5,508.0,512.81,6837997,12.9205538911,13.0345595121,12.6728348941,12.7928276812,273519880,0.0,1.0
NVDA,2021-03-30 00:00:00+00:00,514.87,519.01,508.2,513.678,5005062,12.8442175234,12.9474961385,12.6778241991,12.8144812652,200202480,0.0,1.0
NVDA,2021-03-31 00:00:00+00:00,533.93,538.82,519.3,520.62,7869438,13.3196982972,13.4416868063,12.9547306309,12.9876600444,314777520,0.0,1.0
NVDA,2021-04-01 00:00:00+00:00,552.47,554.8,540.45,542.89,7706865,13.7822068778,13.8403322819,13.4823496427,13.5432191646,308274600,0.0,1.0
NVDA,2021-04-05 00:00:00+00:00,559.5,560.5585,549.32,554.7,6391785,13.9575809512,13.9839868484,13.7036253229,13.8378376294,255671400,0.0,1.0
NVDA,2021-04-06 00:00:00+00:00,554.46,562.165,550.9449,559.9871,4793649,13.8318504633,14.0240634414,13.7441609319,13.9697324038,191745960,0.0,1.0
NVDA,2021-04-07 00:00:00+00:00,565.74,569.7399,548.46,555.23,6282109,14.1132472696,14.2130308765,13.682171311,13.8510592879,251284360,0.0,1.0
NVDA,2021-04-08 00:00:00+00:00,572.68,578.86,569.9577,570.11,6110373,14.2863761558,14.4405456826,14.2184642297,14.2222635855,244414920,0.0,1.0
NVDA,2021-04-09 00:00:00+00:00,576.0,576.32,567.0,568.56,4879272,14.36919862,14.3771815082,14.1446798916,14.1835964712,195170880,0.0,1.0
NVDA,2021-04-12 00:00:00+00:00,608.36,614.1,565.57,571.59,21733050,15.1764681814,15.3196612371,14.1090063603,14.2591844431,869322000,0.0,1.0
NVDA,2021-04-13 00:00:00+00:00,627.18,628.0,605.03,609.26,16905297,15.6459617891,15.6664179399,15.0933962519,15.1989200543,676211880,0.0,1.0
NVDA,2021-04-14 00:00:00+00:00,611.08,628.8184,609.1,625.0,9637548,15.2443227304,15.6868341763,15.1949286102,15.5915783638,385501920,0.0,1.0
NVDA,2021-04-15 00:00:00+00:00,645.49,648.566,625.26,626.5,14962017,16.1027326688,16.1794681809,15.5980644604,15.6289981518,598480680,0.0,1.0
NVDA,2021-04-16 00:00:00+00:00,636.5,646.63,634.61,642.1235,8380189,15.8784634057,16.1311717078,15.8313144727,16.0187501911,335207560,0.0,1.0
NVDA,2021-04-19 00:00:00+00:00,614.47,632.3,609.3201,621.4616,10110452,15.3288914515,15.7736879991,15.2004193404,15.5033075784,404418080,0.0,1.0
NVDA,2021-04-20 00:00:00+00:00,606.85,619.88,598.52,612.93,8353326,15.1387989281,15.4638521538,14.9309943716,15.2904738024,334133040,0.0,1.0
NVDA,2021-04-21 00:00:00+00:00,614.42,614.5,604.09,604.75,5419426,15.3276441252,15.3296398473,15.069946518,15.0864112248,216777040,0.0,1.0
NVDA,2021-04-22 00:00:00+00:00,594.01,617.5427,591.34,615.0,6944657,14.8184855422,15.40554464,14.7518783194,15.3421131099,277786280,0.0,1.0
NVDA,2021-04-23 00:00:00+00:00,610.61,613.395,596.01,597.3745,5694305,15.2325978635,15.3020739367,14.8683785929,14.9024181268,227772200,0.0,1.0
NVDA,2021-04-26 00:00:00+00:00,619.12,619.16,605.0,607.4018,4944927,15.4448927945,15.4458906555,15.0926478561,15.1525644208,197797080,0.0,1.0
NVDA,2021-04-27 00:00:00+00:00,615.27,626.82,614.18,623.14,4114325,15.3488486718,15.63698104,15.3216569591,15.5451778266,164573000,0.0,1.0
NVDA,2021-04-28 00:00:00+00:00,611.07,621.29,608.6207,614.58,5235405,15.2440732652,15.4990267546,15.1829717406,15.3316355693,209416200,0.0,1.0
NVDA,2021-04-29 00:00:00+00:00,612.99,617.46,602.86,616.0,4329912,15.2919705939,15.4034815624,15.0392622918,15.3670596353,173196480,0.0,1.0
NVDA,2021-04-30 00:00:00+00:00,600.38,614.5999,599.88,606.98,5047752,14.9773949089,15.3321320051,14.9649216462,15.1420419764,201910080,0.0,1.0
NVDA,2021-05-03 00:00:00+00:00,593.47,609.87,591.5,605.0,5097796,14.8050144185,15.2141374347,14.7558697635,15.0926478561,203911840,0.0,1.0
NVDA,2021-05-04 00:00:00+00:00,574.05,585.5,560.4101,585.49,10133120,14.3205528956,14.6061906112,13.980284784,14.6059411459,405324800,0.0,1.0
NVDA,2021-05-05 00:00:00+00:00,578.34,592.54,575.5,588.36,7300576,14.4275734894,14.7818141499,14.3567253574,14.6775376738,292023040,0.0,1.0
NVDA,2021-05-06 00:00:00+00:00,580.92,582.85,568.7236,579.81,4834523,14.4919355249,14.5400823189,14.1876777228,14.4642448818,193380920,0.0,1.0
NVDA,2021-05-07 00:00:00+00:00,592.49,598.83,586.8683,592.33,5733183,14.7805668236,14.9387277945,14.6403249419,14.7765753795,229327320,0.0,1.0
NVDA,2021-05-10 00:00:00+00:00,570.63,592.24,570.0,591.49,6722595,14.2352357787,14.7743301922,14.2195194678,14.7556202982,268903800,0.0,1.0
NVDA,2021-05-11 00:00:00+00:00,572.25,574.19,550.0,553.0,7139634,14.2756491499,14.3240454091,13.7205889601,13.7954285363,285585360,0.0,1.0
NVDA,2021-05-12 00:00:00+00:00,550.34,570.41,548.37,560.38,7585233,13.7290707787,14.2297475432,13.6799261237,13.9795338936,303409320,0.0,1.0
NVDA,2021-05-13 00:00:00+00:00,546.61,563.23,538.36,561.35,7143187,13.6360202391,14.0506314909,13.4302114047,14.0037320232,285727480,0.0,1.0
NVDA,2021-05-14 00:00:00+00:00,569.72,573.1242,549.94,555.6,6465375,14.2125344406,14.2974574024,13.7190921686,13.8602895023,258615000,0.0,1.0
NVDA,2021-05-17 00:00:00+00:00,566.62,566.77,554.14,566.28,5424521,14.135200212,14.1389421908,13.8238675752,14.1267183933,216980840,0.0,1.0
NVDA,2021-05-18 00:00:00+00:00,560.63,576.17,560.16,570.68,4656356,13.9857705249,14.3734395294,13.974045658,14.236483105,186254240,0.0,1.0
NVDA,2021-05-19 00:00:00+00:00,562.63,563.18,541.73,542.66,8599984,14.0356635757,14.0493841646,13.5142811952,13.5374814638,343999360,0.0,1.0
NVDA,2021-05-20 00:00:00+00:00,584.5,587.3514,570.82,572.1,8039798,14.5812440858,14.6523766083,14.2399756186,14.2719071711,321591920,0.0,1.0
NVDA,2021-05-21 00:00:00+00:00,599.67,608.88,594.7756,606.55,16824800,14.9596828758,15.1894403746,14.837584602,15.1313149705,672992000,0.0,1.0
NVDA,2021-05-24 00:00:00+00:00,624.48,629.8,607.04,608.5,13870405,15.5786061706,15.7113216856,15.1435387679,15.179960695,554816200,0.0,1.0
NVDA,2021-05-25 00:00:00+00:00,625.91,632.7399,619.3,630.64,10885172,15.6142797019,15.7846619756,15.4493831691,15.7322767669,435406880,0.0,1.0
NVDA,2021-05-26 00:00:00+00:00,628.0,631.75,623.45,629.37,9260966,15.6664179399,15.7599674101,15.5529112494,15.7005946797,370438640,0.0,1.0
NVDA,2021-05-27 00:00:00+00:00,619.52,630.0,618.4,627.99,14536880,15.4548714047,15.7163109907,15.4269312962,15.6661684747,581475200,0.0,1.0
NVDA,2021-05-28 00:00:00+00:00,649.78,651.099,620.04,620.04,16113390,16.2097532627,16.2426577297,15.4678435979,15.4678435979,644535600,0.0,1.0
NVDA,2021-06-01 00:00:00+00:00,650.58,655.525,636.13,650.8,11820075,16.229710483,16.3530710511,15.8692331913,16.2351987186,472803000,0.0,1.0
NVDA,2021-06-02 00:00:00+00:00,671.13,676.7547,649.42,650.09,14854189,16.7423615796,16.882678301,16.2007725136,16.2174866856,594167560,0.0,1.0
NVDA,2021-06-03 00:00:00+00:00,678.79,690.36,663.32,668.03,14500170,16.9334519641,17.2220832627,16.5475292164,16.665027351,580006800,0.0,1.0
NVDA,2021-06-04 00:00:00+00:00,703.13,706.44,683.82,684.5,15428007,17.5406503919,17.6232233909,17.0589329867,17.075896624,617120280,0.0,1.0
NVDA,2021-06-07 00:00:00+00:00,704.76,712.5,687.71,702.8456,14393873,17.5813132282,17.7743993347,17.1559749705,17.5335556,575754920,0.0,1.0
NVDA,2021-06-08 00:00:00+00:00,698.28,704.8635,690.04,701.09,8096169,17.4196597438,17.5838951936,17.2141003746,17.4897594801,323846760,0.0,1.0
NVDA,2021-06-09 00:00:00+00:00,694.33,703.0,690.23,700.63,9541437,17.3251124126,17.5414486282,17.2228080891,17.4823117388,381657480,0.16,1.0
NVDA,2021-06-10 00:00:00+00:00,697.0,699.68,687.0401,694.0,7194261,17.3917349842,17.4586070785,17.1432128303,17.3168781621,287770440,0.0,1.0
NVDA,2021-06-11 00:00:00+00:00,713.01,717.569,697.75,699.18,10407691,17.791220891,17.9049783083,17.4104491897,17.4461309415,416307640,0.0,1.0
NVDA,2021-06-14 00:00:00+00:00,720.75,721.58,706.5101,716.24,8034357,17.9843514919,18.0050618793,17.6290336052,17.8718167361,321374280,0.0,1.0
NVDA,2021-06-15 00:00:00+00:00,711.54,720.65,709.118,716.6,6075761,17.7545410483,17.9818562645,17.6941066406,17.8807995547,243030440,0.0,1.0
NVDA,2021-06-16 00:00:00+00:00,712.41,718.1871,703.377,711.63,7594711,17.7762495266,17.9204013088,17.5508556355,17.7567867529,303788440,0.0,1.0
NVDA,2021-06-17 00:00:00+00:00,746.29,753.4,710.2501,710.9827,20241372,18.6216325701,18.7990432383,17.72235511,17.7406351459,809654880,0.0,1.0
NVDA,2021-06-18 00:00:00+00:00,745.55,775.0,743.36,751.36,24221357,18.6031678873,19.3380123569,18.5485224072,18.7481405993,968854280,0.0,1.0
NVDA,2021-06-21 00:00:00+00:00,737.09,741.46,712.906,737.41,16809554,18.3920716492,18.5011130866,17.7886258545,18.4000563769,672382160,0.0,1.0
NVDA,2021-06-22 00:00:00+00:00,755.47,758.55,735.435,738.86,14503639,18.8506944455,18.9275474494,18.3507756357,18.4362371742,580145560,0.0,1.0
NVDA,2021-06-23 00:00:00+00:00,762.29,766.11,756.31,760.31,8308926,19.0208689542,19.1161866409,18.8716543556,18.9714634517,332357040,0.0,1.0
NVDA,2021-06-24 00:00:00+00:00,768.22,776.8,763.53,769.11,8023060,19.1688359391,19.3829264501,19.051809774,19.1910434629,320922400,0.0,1.0
NVDA,2021-06-25 00:00:00+00:00,761.24,773.82,755.775,771.22,6959148,18.9946690665,19.3085686735,18.858304889,19.2436927611,278365920,0.0,1.0
NVDA,2021-06-28 00:00:00+00:00,799.4,803.15,772.76,774.45,12385914,19.9468478427,20.0404188702,19.2821192631,19.3242886061,495436560,0.0,1.0
NVDA,2021-06-29 00:00:00+00:00,801.07,803.95,786.275,795.3,9190846,19.9885181403,20.0603806894,19.6193492463,19.8445435192,367633840,0.0,1.0
NVDA,2021-06-30 00:00:00+00:00,800.1,806.5,794.55,799.965,8164154,19.9643144345,20.1240089881,19.8258293137,19.9609458775,326566160,0.0,1.0
NVDA,2021-07-01 00:00:00+00:00,808.48,818.24,800.76,805.0,12003374,20.1734144907,20.416948685,19.9807829353,20.0865805771,480134960,0.0,1.0
NVDA,2021-07-02 00:00:00+00:00,819.48,820.21,811.51,817.605,8584917,20.4478895048,20.4661046648,20.2490198809,20.401103991,343396680,0.0,1.0
NVDA,2021-07-06 00:00:00+00:00,827.94,833.68,814.01,829.5,11167687,20.6589857429,20.8022117957,20.3114005659,20.6979112903,446707480,0.0,1.0
NVDA,2021-07-07 00:00:00+00:00,814.87,835.0,813.282,834.14,10460682,20.3328595216,20.8351487974,20.2932353105,20.8136898417,418427280,0.0,1.0
NVDA,2021-07-08 00:00:00+00:00,796.11,805.32,788.03,794.26,12582492,19.8647548612,20.0945653048,19.6631404872,19.8185931543,503299680,0.0,1.0
NVDA,2021-07-09 00:00:00+00:00,802.01,803.205,790.17,798.5,7415567,20.0119732778,20.0417912453,19.7165383536,19.9243907961,296622680,0.0,1.0
NVDA,2021-07-12 00:00:00+00:00,820.5,821.31,807.51,809.6,8049619,20.4733408243,20.4935521662,20.1492107849,20.2013610376,321984760,0.0,1.0
NVDA,2021-07-13 00:00:00+00:00,810.0,818.45,804.5601,816.02,7267658,20.2113419472,20.4221886625,20.0756040718,20.3615546367,290706320,0.0,1.0
NVDA,2021-07-14 00:00:00+00:00,793.66,816.71,790.11,814.31,9502480,19.8036217899,20.3787717058,19.7150412171,20.3188862481,380099200,0.0,1.0
NVDA,2021-07-15 00:00:00+00:00,758.65,793.88,754.3401,792.47,13764113,18.9300426768,19.8091112901,18.8225008711,19.7739285838,550564520,0.0,1.0
NVDA,2021-07-16 00:00:00+00:00,726.44,766.2844,722.92,761.22,17205566,18.126329931,19.1205383175,18.0384979265,18.994170021,688222640,0.0,1.0
NVDA,2021-07-19 00:00:00+00:00,751.19,761.68,714.62,716.61,18726469,18.7438987127,19.0056480671,17.8313940522,17.8810490775,749058760,0.0,1.0
NVDA,2021-07-20 00:00:00+00:00,186.12,188.38,181.64,187.3,43366188,18.5764689541,18.8020375111,18.1293242039,18.6942436874,433661880,0.0,4.0
NVDA,2021-07-21 00:00:00+00:00,194.1,195.27,187.42,188.82,37101736,19.3729455405,19.4897221828,18.706220779,18.8459535134,371017360,0.0,1.0
NVDA,2021-07-22 00:00:00+00:00,195.94,198.87,192.76,196.42,32382595,19.5565942772,19.8490349286,19.2392013518,19.6045026433,323825950,0.0,1.0
NVDA,2021-07-23 00:00:00+00:00,195.58,197.0,192.5,196.5635,19567198,19.5206630026,19.662391919,19.2132509868,19.6188252485,195671980,0.0,1.0
NVDA,2021-07-26 00:00:00+00:00,192.94,194.42,189.14,193.11,20394316,19.2571669891,19.4048844512,18.8778924241,19.2741345354,203943160,0.0,1.0
NVDA,2021-07-27 00:00:00+00:00,192.08,196.22,187.41,192.65,24886258,19.1713311665,19.5845408241,18.705222688,19.2282223512,248862580,0.0,1.0
NVDA,2021-07-28 00:00:00+00:00,195.03,196.46,189.95,193.192,20219115,19.4657679998,19.6084950071,18.9587377919,19.2823188813,202191150,0.0,1.0
NVDA,2021-07-29 00:00:00+00:00,196.62,198.53,193.2803,195.19,18373399,19.6244644625,19.8150998359,19.2911320244,19.4817374551,183733990,0.0,1.0
NVDA,2021-07-30 00:00:00+00:00,194.99,196.3,192.63,194.18,18349746,19.4617756359,19.5925255517,19.2262261693,19.3809302681,183497460,0.0,1.0
NVDA,2021-08-02 00:00:00+00:00,197.5,199.61,193.61,197.0,21744397,19.712296467,19.9228936596,19.3240390834,19.662391919,217443970,0.0,1.0
NVDA,2021-08-03 00:00:00+00:00,198.15,202.22,192.2,197.4,30181074,19.7771723794,20.1833954003,19.183308258,19.7023155574,301810740,0.0,1.0
NVDA,2021-08-04 00:00:00+00:00,202.74,203.18,198.28,199.9,23130940,20.2352961302,20.2792121325,19.7901475619,19.9518382975,231309400,0.0,1.0
NVDA,2021-08-05 00:00:00+00:00,206.37,207.33,203.42,205.0,21143537,20.5976031488,20.693419881,20.3031663155,20.4608646873,211435370,0.0,1.0
NVDA,2021-08-06 00:00:00+00:00,203.66,205.7,202.1,205.24,17849661,20.3271204986,20.5307310545,20.1714183087,20.4848188703,178496610,0.0,1.0
NVDA,2021-08-09 00:00:00+00:00,202.95,205.0799,201.43,204.46,14644310,20.2562560404,20.468839434,20.1045462144,20.4069677754,146443100,0.0,1.0
NVDA,2021-08-10 00:00:00+00:00,199.36,204.3,198.3454,203.22,17923778,19.8979413856,20.39099832,19.7966750768,20.2832044963,179237780,0.0,1.0
NVDA,2021-08-11 00:00:00+00:00,196.99,200.49,194.3,200.43,18592484,19.661393828,20.0107256641,19.3929073597,20.0047371184,185924840,0.0,1.0
NVDA,2021-08-12 00:00:00+00:00,199.05,200.2899,196.2,198.7,15186155,19.8670005658,19.990753864,19.5825446421,19.8320673822,151861550,0.0,1.0
NVDA,2021-08-13 00:00:00+00:00,201.88,202.1381,198.51,199.05,18059898,20.1494603076,20.1752210353,19.813103654,19.8670005658,180598980,0.0,1.0
NVDA,2021-08-16 00:00:00+00:00,199.5,202.87,194.53,201.35,21115280,19.9119146591,20.2482713127,19.4158634518,20.0965614867,211152800,0.0,1.0
NVDA,2021-08-17 00:00:00+00:00,194.58,197.7,192.67,196.85,20458485,19.4208539066,19.7322582862,19.2302185331,19.6474205546,204584850,0.0,1.0
NVDA,2021-08-18 00:00:00+00:00,190.4,196.3365,190.0,195.0,28591348,19.0036518851,19.5961685837,18.9637282467,19.4627737269,285913480,0.0,1.0
NVDA,2021-08-19 00:00:00+00:00,197.98,204.95,187.62,194.94,76655477,19.7602048331,20.4558742325,18.7261825982,19.4567851811,766554770,0.0,1.0
NVDA,2021-08-20 00:00:00+00:00,208.16,208.6506,199.33,199.91,67574131,20.7762614307,20.8252277732,19.8949471127,19.9528363884,675741310,0.0,1.0
NVDA,2021-08-23 00:00:00+00:00,219.58,219.97,209.5,209.71,57580658,21.9160813074,21.9550068549,20.9100056194,20.9309655296,575806580,0.0,1.0
NVDA,2021-08-24 00:00:00+00:00,217.93,219.59,215.35,217.53,29729892,21.751396299,21.9170793984,21.4938888312,21.7114726606,297298920,0.0,1.0
NVDA,2021-08-25 00:00:00+00:00,222.13,224.7,217.22,217.37,34770104,22.1705945023,22.4271038791,21.6805318408,21.6955032052,347701040,0.0,1.0
NVDA,2021-08-26 00:00:00+00:00,220.68,223.4,217.9,222.0,23794042,22.0258713131,22.2973520543,21.7484020261,22.1576193199,237940420,0.0,1.0
NVDA,2021-08-27 00:00:00+00:00,226.36,227.22,221.67,221.84,30472219,22.5927869786,22.6786228012,22.1246823182,22.1416498645,304722190,0.0,1.0
NVDA,2021-08-30 00:00:00+00:00,226.88,230.43,225.51,228.2997,26257990,22.6446877085,22.9990099994,22.5079492469,22.7863866821,262579900,0.0,1.0
NVDA,2021-08-31 00:00:00+00:00,223.85,226.95,221.2,226.95,25984968,22.3462585114,22.6557219976,22.0817171441,22.6557219976,259849680,0.04,1.0
NVDA,2021-09-01 00:00:00+00:00,224.41,226.97,223.565,224.85,20176695,22.4021615927,22.6577185362,22.317807836,22.4460854424,201766950,0.0,1.0
NVDA,2021-09-02 00:00:00+00:00,223.96,225.9299,222.945,225.18,18810957,22.3572394738,22.5538885452,22.2559151388,22.4790283296,188109570,0.0,1.0
NVDA,2021-09-03 00:00:00+00:00,228.43,229.86,222.0,223.25,28083198,22.8034658555,22.9462183669,22.161578689,22.2863623527,280831980,0.0,1.0
NVDA,2021-09-07 00:00:00+00:00,226.62,228.99,225.224,228.33,19810716,22.6227791103,22.8593689369,22.4834207146,22.7934831624,198107160,0.0,1.0
NVDA,2021-09-08 00:00:00+00:00,223.39,226.1,219.77,225.13,25443421,22.3003381231,22.5708691062,21.9389646328,22.4740369831,254434210,0.0,1.0
NVDA,2021-09-09 00:00:00+00:00,221.77,225.38,221.31,223.12,19685601,22.1386184948,22.4989937158,22.0926981065,22.2733848517,196856010,0.0,1.0
NVDA,2021-09-10 00:00:00+00:00,224.78,226.26,222.7,223.4831,24837574,22.4390975572,22.5868414151,22.2314575407,22.3096320104,248375740,0.0,1.0
NVDA,2021-09-13 00:00:00+00:00,221.52,229.64,218.58,226.84,29749990,22.1136617621,22.924256442,21.8201705848,22.6447410351,297499900,0.0,1.0
NVDA,2021-09-14 00:00:00+00:00,222.42,224.1,220.86,222.75,19975460,22.203506,22.3712152441,22.0477759876,22.2364488872,199754600,0.0,1.0
NVDA,2021-09-15 00:00:00+00:00,223.41,223.6699,219.66,223.09,16653801,22.3023346617,22.3282796811,21.9279836703,22.2703900438,166538010,0.0,1.0
NVDA,2021-09-16 00:00:00+00:00,222.42,222.77,219.27,221.8345,15603344,22.203506,22.2384454258,21.8890511672,22.1450573319,156033440,0.0,1.0
NVDA,2021-09-17 00:00:00+00:00,219.0,223.21,218.3,223.0,29450284,21.8620978959,22.2823692755,21.7922190441,22.26140562,294502840,0.0,1.0
NVDA,2021-09-20 00:00:00+00:00,211.13,214.33,206.62,211.46,34944045,21.0764599486,21.3959061279,20.6262404897,21.1094028359,349440450,0.0,1.0
NVDA,2021-09-21 00:00:00+00:00,212.46,214.25,209.5,214.165,20468810,21.2092297669,21.3879199735,20.9137420511,21.3794346843,204688100,0.0,1.0
NVDA,2021-09-22 00:00:00+00:00,219.41,219.6,211.96,213.655,26872556,21.9030269376,21.9219940545,21.1593163014,21.3285229495,268725560,0.0,1.0
NVDA,2021-09-23 00:00:00+00:00,224.82,225.345,218.9,221.4,24855491,22.4430906345,22.4954997733,21.8521152028,22.1016825303,248554910,0.0,1.0
NVDA,2021-09-24 00:00:00+00:00,220.81,221.49,218.61,220.7,21765545,22.042784641,22.1106669541,21.8231653928,22.0318036786,217655450,0.0,1.0
NVDA,2021-09-27 00:00:00+00:00,216.6,217.99,213.25,217.1035,24521514,21.6225132614,21.7612726955,21.2880930424,21.6727761212,245215140,0.0,1.0
NVDA,2021-09-28 00:00:00+00:00,206.99,214.19,206.51,212.135,34306895,20.6631764542,21.3819303576,20.6152595273,21.1767860143,343068950,0.0,1.0
NVDA,2021-09-29 00:00:00+00:00,205.17,210.17,204.67,209.395,21839363,20.4814914397,20.9806260949,20.4315779742,20.9032602233,218393630,0.0,1.0
NVDA,2021-09-30 00:00:00+00:00,207.16,210.66,206.88,207.684,22100912,20.6801470324,21.0295412911,20.6521954918,20.7324563443,221009120,0.0,1.0
NVDA,2021-10-01 00:00:00+00:00,207.42,208.59,202.03,207.5,24097796,20.7061020345,20.8228995438,20.1680348763,20.714088189,240977960,0.0,1.0
NVDA,2021-10-04 00:00:00+00:00,197.32,205.4179,195.55,205.04,34563497,19.6978500311,20.5062385359,19.5211563632,20.4685139387,345634970,0.0,1.0
NVDA,2021-10-05 00:00:00+00:00,204.51,206.48,198.54,199.5,27928165,20.4156056652,20.6122647193,19.819638887,19.9154727407,279281650,0.0,1.0
NVDA,2021-10-06 00:00:00+00:00,207.0,207.2,200.8,201.2,29720175,20.6641747235,20.6841401097,20.0452477511,20.0851785235,297201750,0.0,1.0
NVDA,2021-10-07 00:00:00+00:00,210.75,213.22,209.72,210.92,25691893,21.0385257149,21.2850982345,20.9357039759,21.0554962931,256918930,0.0,1.0
NVDA,2021-10-08 00:00:00+00:00,208.31,212.06,207.75,211.01,15125791,20.7949480031,21.1692989945,20.7390449218,21.0644807169,151257910,0.0,1.0
NVDA,2021-10-11 00:00:00+00:00,206.95,210.63,205.11,205.75,16338754,20.6591833769,21.0265464831,20.4755018238,20.5393910597,163387540,0.0,1.0
NVDA,2021-10-12 00:00:00+00:00,206.71,210.57,205.28,208.275,16213354,20.6352249135,21.0205568673,20.4924724021,20.7914540605,162133540,0.0,1.0
NVDA,2021-10-13 00:00:00+00:00,209.39,209.9,207.13,209.18,18065188,20.9027610886,20.9536728235,20.6771522245,20.8817974331,180651880,0.0,1.0
NVDA,2021-10-14 00:00:00+00:00,217.46,217.55,211.2201,212.88,24358881,21.7083644221,21.7173488459,21.0854543551,21.2511570779,243588810,0.0,1.0
NVDA,2021-10-15 00:00:00+00:00,218.62,219.31,216.62,218.1,22699401,21.8241636621,21.8930442445,21.6245098,21.7722536579,226994010,0.0,1.0
NVDA,2021-10-18 00:00:00+00:00,222.22,222.91,216.44,217.49,18949356,22.1835406138,22.2524211962,21.6065409524,21.71135923,189493560,0.0,1.0
NVDA,2021-10-19 00:00:00+00:00,222.9,223.79,220.37,222.76,16147329,22.2514229269,22.3402688955,21.9988607914,22.2374471565,161473290,0.0,1.0
NVDA,2021-10-20 00:00:00+00:00,221.03,224.33,219.82,223.045,14627594,22.0647465659,22.3941754383,21.9439559793,22.2658978319,146275940,0.0,1.0
NVDA,2021-10-21 00:00:00+00:00,226.92,227.11,220.83,220.97,18759032,22.6527271896,22.6716943065,22.0447811796,22.05875695,187590320,0.0,1.0
NVDA,2021-10-22 00:00:00+00:00,227.26,231.3,225.61,228.23,24938379,22.6866683462,23.0899691475,22.52195391,22.7835004693,249383790,0.0,1.0
NVDA,2021-10-25 00:00:00+00:00,231.66,233.5499,227.7,229.73,23023483,23.1259068427,23.3145697597,22.7305921958,22.9332408658,230234830,0.0,1.0
NVDA,2021-10-26 00:00:00+00:00,247.17,252.59,239.24,239.89,48589830,24.674222543,25.2152845092,23.8825949799,23.9474824851,485898300,0.0,1.0
NVDA,2021-10-27 00:00:00+00:00,244.51,250.9,242.8201,244.74,24598989,24.4086829065,25.0465769958,24.2399853757,24.4316431006,245989890,0.0,1.0
NVDA,2021-10-28 00:00:00+00:00,249.41,249.5,245.23,248.78,23420431,24.8978348685,24.9068192923,24.4805582968,24.834943902,234204310,0.0,1.0
NVDA,2021-10-29 00:00:00+00:00,255.67,257.09,250.0,250.005,29250284,25.5227514568,25.6645056988,24.9567327578,24.9572318925,292502840,0.0,1.0
NVDA,2021-11-01 00:00:00+00:00,258.27,258.94,252.27,256.49,26074158,25.7823014775,25.8491855212,25.1833398913,25.6046095402,260741580,0.0,1.0
NVDA,2021-11-02 00:00:00+00:00,264.01,266.78,258.0,258.22,28744823,26.3553080616,26.6318286605,25.7553482061,25.7773101309,287448230,0.0,1.0
NVDA,2021-11-03 00:00:00+00:00,265.98,267.84,262.35,266.7,23991033,26.5519671157,26.7376452074,26.1895953561,26.6238425061,239910330,0.0,1.0
NVDA,2021-11-04 00:00:00+00:00,298.01,313.65,271.18,272.29,115363115,29.7494237166,31.310716918,27.0710671571,27.1818750505,1153631150,0.0,1.0
NVDA,2021-11-05 00:00:00+00:00,297.52,314.0,294.1,301.87,85126015,29.7005085204,31.3456563438,29.3591004163,30.1347556704,851260150,0.0,1.0
NVDA,2021-11-08 00:00:00+00:00,308.04,311.0,299.07,301.49,50310093,30.7506878349,31.0461755507,29.8552402635,30.0968214366,503100930,0.0,1.0
NVDA,2021-11-09 00:00:00+00:00,306.57,323.1,299.64,322.82,64216853,30.6039422463,32.2540814162,29.9121416142,32.2261298755,642168530,0.0,1.0
NVDA,2021-11-10 00:00:00+00:00,294.59,308.5,287.78,293.56,63620572,29.4080156125,30.7966082232,28.7281942122,29.3051938736,636205720,0.0,1.0
NVDA,2021-11-11 00:00:00+00:00,303.9,305.9,297.7701,304.68,33217211,30.3374043404,30.5370582025,29.7254752359,30.4152693466,332172110,0.0,1.0
NVDA,2021-11-12 00:00:00+00:00,303.9,306.8,296.3,300.1,41026129,30.3374043404,30.6269024404,29.5787196646,29.9580620025,410261290,0.0,1.0
NVDA,2021-11-15 00:00:00+00:00,300.25,306.44,292.47,305.52,38490900,29.9730360422,30.5909647452,29.1963825187,30.4991239687,384909000,0.0,1.0
NVDA,2021-11-16 00:00:00+00:00,302.03,303.9,297.0587,297.59,26448367,30.1507279794,30.3374043404,29.6544583572,29.7074964056,264483670,0.0,1.0
NVDA,2021-11-17 00:00:00+00:00,292.61,305.09,288.0,304.18,42850799,29.2103582891,30.4561983883,28.750156137,30.3653558811,428507990,0.0,1.0
NVDA,2021-11-18 00:00:00+00:00,316.75,327.6,313.21,323.67,78171075,31.6201804042,32.7033026059,31.2667930683,32.3109827669,781710750,0.0,1.0
NVDA,2021-11-19 00:00:00+00:00,329.85,330.88,319.05,322.43,53386665,32.9279132007,33.0307349396,31.8497823455,32.1871973724,533866650,0.0,1.0
NVDA,2021-11-22 00:00:00+00:00,319.56,346.47,319.0,335.17,75433524,31.9006940804,34.5870367944,31.844790999,33.4589924738,754335240,0.0,1.0
